 -.1580429019E+02 -.7608824994E-08 0.1000000000E+01 0.1000000000E+01
 -.1580186492E+02 -.7631567987E-08 0.1000000000E+01 0.1000000000E+01
 -.1579943965E+02 -.7654053745E-08 0.1000000000E+01 0.1000000000E+01
 -.1579701437E+02 -.7676277685E-08 0.1000000000E+01 0.1000000000E+01
 -.1579458910E+02 -.7698235189E-08 0.1000000000E+01 0.1000000000E+01
 -.1579216383E+02 -.7719921603E-08 0.1000000000E+01 0.1000000000E+01
 -.1578973856E+02 -.7741332239E-08 0.1000000000E+01 0.1000000000E+01
 -.1578731328E+02 -.7762462374E-08 0.1000000000E+01 0.1000000000E+01
 -.1578488801E+02 -.7783307249E-08 0.1000000000E+01 0.1000000000E+01
 -.1578246274E+02 -.7803862069E-08 0.1000000000E+01 0.1000000000E+01
 -.1578003746E+02 -.7824122005E-08 0.1000000000E+01 0.1000000000E+01
 -.1577761219E+02 -.7844082191E-08 0.1000000000E+01 0.1000000000E+01
 -.1577518692E+02 -.7863737728E-08 0.1000000000E+01 0.1000000000E+01
 -.1577276165E+02 -.7883083679E-08 0.1000000000E+01 0.1000000000E+01
 -.1577033637E+02 -.7902115071E-08 0.1000000000E+01 0.1000000000E+01
 -.1576791110E+02 -.7920826896E-08 0.1000000000E+01 0.1000000000E+01
 -.1576548583E+02 -.7939214112E-08 0.1000000000E+01 0.1000000000E+01
 -.1576306056E+02 -.7957271638E-08 0.1000000000E+01 0.1000000000E+01
 -.1576063528E+02 -.7974994360E-08 0.1000000000E+01 0.1000000000E+01
 -.1575821001E+02 -.7992377125E-08 0.1000000000E+01 0.1000000000E+01
 -.1575578474E+02 -.8009414746E-08 0.1000000000E+01 0.1000000000E+01
 -.1575335946E+02 -.8026101999E-08 0.1000000000E+01 0.1000000000E+01
 -.1575093419E+02 -.8042433625E-08 0.1000000000E+01 0.1000000000E+01
 -.1574850892E+02 -.8058404327E-08 0.1000000000E+01 0.1000000000E+01
 -.1574608365E+02 -.8074008773E-08 0.1000000000E+01 0.1000000000E+01
 -.1574365837E+02 -.8089241595E-08 0.1000000000E+01 0.1000000000E+01
 -.1574123310E+02 -.8104097388E-08 0.1000000000E+01 0.1000000000E+01
 -.1573880783E+02 -.8118570711E-08 0.1000000000E+01 0.1000000000E+01
 -.1573638255E+02 -.8132656085E-08 0.1000000000E+01 0.1000000000E+01
 -.1573395728E+02 -.8146347997E-08 0.1000000000E+01 0.1000000000E+01
 -.1573153201E+02 -.8159640896E-08 0.1000000000E+01 0.1000000000E+01
 -.1572910674E+02 -.8172529194E-08 0.1000000000E+01 0.1000000000E+01
 -.1572668146E+02 -.8185007270E-08 0.1000000000E+01 0.1000000000E+01
 -.1572425619E+02 -.8197069461E-08 0.1000000000E+01 0.1000000000E+01
 -.1572183092E+02 -.8208710072E-08 0.1000000000E+01 0.1000000000E+01
 -.1571940564E+02 -.8219923368E-08 0.1000000000E+01 0.1000000000E+01
 -.1571698037E+02 -.8230703580E-08 0.1000000000E+01 0.1000000000E+01
 -.1571455510E+02 -.8241044902E-08 0.1000000000E+01 0.1000000000E+01
 -.1571212983E+02 -.8250941489E-08 0.1000000000E+01 0.1000000000E+01
 -.1570970455E+02 -.8260387461E-08 0.1000000000E+01 0.1000000000E+01
 -.1570727928E+02 -.8269376903E-08 0.1000000000E+01 0.1000000000E+01
 -.1570485401E+02 -.8277903859E-08 0.1000000000E+01 0.1000000000E+01
 -.1570242874E+02 -.8285962341E-08 0.1000000000E+01 0.1000000000E+01
 -.1570000346E+02 -.8293546322E-08 0.1000000000E+01 0.1000000000E+01
 -.1569757819E+02 -.8300649737E-08 0.1000000000E+01 0.1000000000E+01
 -.1569515292E+02 -.8307266487E-08 0.1000000000E+01 0.1000000000E+01
 -.1569272764E+02 -.8313390434E-08 0.1000000000E+01 0.1000000000E+01
 -.1569030237E+02 -.8319015405E-08 0.1000000000E+01 0.1000000000E+01
 -.1568787710E+02 -.8324135190E-08 0.1000000000E+01 0.1000000000E+01
 -.1568545183E+02 -.8328743541E-08 0.1000000000E+01 0.1000000000E+01
 -.1568302655E+02 -.8332834175E-08 0.1000000000E+01 0.1000000000E+01
 -.1568060128E+02 -.8336400771E-08 0.1000000000E+01 0.1000000000E+01
 -.1567817601E+02 -.8339436972E-08 0.1000000000E+01 0.1000000000E+01
 -.1567575073E+02 -.8341936386E-08 0.1000000000E+01 0.1000000000E+01
 -.1567332546E+02 -.8343892581E-08 0.1000000000E+01 0.1000000000E+01
 -.1567090019E+02 -.8345299091E-08 0.1000000000E+01 0.1000000000E+01
 -.1566847492E+02 -.8346149414E-08 0.1000000000E+01 0.1000000000E+01
 -.1566604964E+02 -.8346437008E-08 0.1000000000E+01 0.1000000000E+01
 -.1566362437E+02 -.8346155298E-08 0.1000000000E+01 0.1000000000E+01
 -.1566119910E+02 -.8345297672E-08 0.1000000000E+01 0.1000000000E+01
 -.1565877382E+02 -.8343857481E-08 0.1000000000E+01 0.1000000000E+01
 -.1565634855E+02 -.8341828039E-08 0.1000000000E+01 0.1000000000E+01
 -.1565392328E+02 -.8339202626E-08 0.1000000000E+01 0.1000000000E+01
 -.1565149801E+02 -.8335974482E-08 0.1000000000E+01 0.1000000000E+01
 -.1564907273E+02 -.8332136816E-08 0.1000000000E+01 0.1000000000E+01
 -.1564664746E+02 -.8327682796E-08 0.1000000000E+01 0.1000000000E+01
 -.1564422219E+02 -.8322605557E-08 0.1000000000E+01 0.1000000000E+01
 -.1564179692E+02 -.8316898197E-08 0.1000000000E+01 0.1000000000E+01
 -.1563937164E+02 -.8310553778E-08 0.1000000000E+01 0.1000000000E+01
 -.1563694637E+02 -.8303565326E-08 0.1000000000E+01 0.1000000000E+01
 -.1563452110E+02 -.8295925833E-08 0.1000000000E+01 0.1000000000E+01
 -.1563209582E+02 -.8287628252E-08 0.1000000000E+01 0.1000000000E+01
 -.1562967055E+02 -.8278665504E-08 0.1000000000E+01 0.1000000000E+01
 -.1562724528E+02 -.8269030472E-08 0.1000000000E+01 0.1000000000E+01
 -.1562482001E+02 -.8258716004E-08 0.1000000000E+01 0.1000000000E+01
 -.1562239473E+02 -.8247714914E-08 0.1000000000E+01 0.1000000000E+01
 -.1561996946E+02 -.8236019980E-08 0.1000000000E+01 0.1000000000E+01
 -.1561754419E+02 -.8223623943E-08 0.1000000000E+01 0.1000000000E+01
 -.1561511891E+02 -.8210519512E-08 0.1000000000E+01 0.1000000000E+01
 -.1561269364E+02 -.8196699360E-08 0.1000000000E+01 0.1000000000E+01
 -.1561026837E+02 -.8182156124E-08 0.1000000000E+01 0.1000000000E+01
 -.1560784310E+02 -.8166882407E-08 0.1000000000E+01 0.1000000000E+01
 -.1560541782E+02 -.8150870778E-08 0.1000000000E+01 0.1000000000E+01
 -.1560299255E+02 -.8134113772E-08 0.1000000000E+01 0.1000000000E+01
 -.1560056728E+02 -.8116603887E-08 0.1000000000E+01 0.1000000000E+01
 -.1559814200E+02 -.8098333590E-08 0.1000000000E+01 0.1000000000E+01
 -.1559571673E+02 -.8079295311E-08 0.1000000000E+01 0.1000000000E+01
 -.1559329146E+02 -.8059481448E-08 0.1000000000E+01 0.1000000000E+01
 -.1559086619E+02 -.8038884365E-08 0.1000000000E+01 0.1000000000E+01
 -.1558844091E+02 -.8017496392E-08 0.1000000000E+01 0.1000000000E+01
 -.1558601564E+02 -.7995309825E-08 0.1000000000E+01 0.1000000000E+01
 -.1558359037E+02 -.7972316927E-08 0.1000000000E+01 0.1000000000E+01
 -.1558116510E+02 -.7948509928E-08 0.1000000000E+01 0.1000000000E+01
 -.1557873982E+02 -.7923881024E-08 0.1000000000E+01 0.1000000000E+01
 -.1557631455E+02 -.7898422380E-08 0.1000000000E+01 0.1000000000E+01
 -.1557388928E+02 -.7872126126E-08 0.1000000000E+01 0.1000000000E+01
 -.1557146400E+02 -.7844984362E-08 0.1000000000E+01 0.1000000000E+01
 -.1556903873E+02 -.7816989152E-08 0.1000000000E+01 0.1000000000E+01
 -.1556661346E+02 -.7788132531E-08 0.1000000000E+01 0.1000000000E+01
 -.1556418819E+02 -.7758406501E-08 0.1000000000E+01 0.1000000000E+01
 -.1556176291E+02 -.7727803031E-08 0.1000000000E+01 0.1000000000E+01
 -.1555933764E+02 -.7696314061E-08 0.1000000000E+01 0.1000000000E+01
 -.1555691237E+02 -.7663931496E-08 0.1000000000E+01 0.1000000000E+01
 -.1555448709E+02 -.7630647212E-08 0.1000000000E+01 0.1000000000E+01
 -.1555206182E+02 -.7596453055E-08 0.1000000000E+01 0.1000000000E+01
 -.1554963655E+02 -.7561340837E-08 0.1000000000E+01 0.1000000000E+01
 -.1554721128E+02 -.7525302341E-08 0.1000000000E+01 0.1000000000E+01
 -.1554478600E+02 -.7488329320E-08 0.1000000000E+01 0.1000000000E+01
 -.1554236073E+02 -.7450413497E-08 0.1000000000E+01 0.1000000000E+01
 -.1553993546E+02 -.7411546564E-08 0.1000000000E+01 0.1000000000E+01
 -.1553751018E+02 -.7371720184E-08 0.1000000000E+01 0.1000000000E+01
 -.1553508491E+02 -.7330925989E-08 0.1000000000E+01 0.1000000000E+01
 -.1553265964E+02 -.7289155584E-08 0.1000000000E+01 0.1000000000E+01
 -.1553023437E+02 -.7246400543E-08 0.1000000000E+01 0.1000000000E+01
 -.1552780909E+02 -.7202652413E-08 0.1000000000E+01 0.1000000000E+01
 -.1552538382E+02 -.7157902711E-08 0.1000000000E+01 0.1000000000E+01
 -.1552295855E+02 -.7112142927E-08 0.1000000000E+01 0.1000000000E+01
 -.1552053328E+02 -.7065364521E-08 0.1000000000E+01 0.1000000000E+01
 -.1551810800E+02 -.7017558928E-08 0.1000000000E+01 0.1000000000E+01
 -.1551568273E+02 -.6968717553E-08 0.1000000000E+01 0.1000000000E+01
 -.1551325746E+02 -.6918831776E-08 0.1000000000E+01 0.1000000000E+01
 -.1551083218E+02 -.6867892949E-08 0.1000000000E+01 0.1000000000E+01
 -.1550840691E+02 -.6815892396E-08 0.1000000000E+01 0.1000000000E+01
 -.1550598164E+02 -.6762821418E-08 0.1000000000E+01 0.1000000000E+01
 -.1550355637E+02 -.6708671287E-08 0.1000000000E+01 0.1000000000E+01
 -.1550113109E+02 -.6653433251E-08 0.1000000000E+01 0.1000000000E+01
 -.1549870582E+02 -.6597098531E-08 0.1000000000E+01 0.1000000000E+01
 -.1549628055E+02 -.6539658325E-08 0.1000000000E+01 0.1000000000E+01
 -.1549385527E+02 -.6481103806E-08 0.1000000000E+01 0.1000000000E+01
 -.1549143000E+02 -.6421426119E-08 0.1000000000E+01 0.1000000000E+01
 -.1548900473E+02 -.6360616390E-08 0.1000000000E+01 0.1000000000E+01
 -.1548657946E+02 -.6298665718E-08 0.1000000000E+01 0.1000000000E+01
 -.1548415418E+02 -.6235565180E-08 0.1000000000E+01 0.1000000000E+01
 -.1548172891E+02 -.6171305828E-08 0.1000000000E+01 0.1000000000E+01
 -.1547930364E+02 -.6105878693E-08 0.1000000000E+01 0.1000000000E+01
 -.1547687837E+02 -.6039274784E-08 0.1000000000E+01 0.1000000000E+01
 -.1547445309E+02 -.5971485086E-08 0.1000000000E+01 0.1000000000E+01
 -.1547202782E+02 -.5902500564E-08 0.1000000000E+01 0.1000000000E+01
 -.1546960255E+02 -.5832312161E-08 0.1000000000E+01 0.1000000000E+01
 -.1546717727E+02 -.5760910800E-08 0.1000000000E+01 0.1000000000E+01
 -.1546475200E+02 -.5688287382E-08 0.1000000000E+01 0.1000000000E+01
 -.1546232673E+02 -.5614432788E-08 0.1000000000E+01 0.1000000000E+01
 -.1545990146E+02 -.5539337881E-08 0.1000000000E+01 0.1000000000E+01
 -.1545747618E+02 -.5462993503E-08 0.1000000000E+01 0.1000000000E+01
 -.1545505091E+02 -.5385390477E-08 0.1000000000E+01 0.1000000000E+01
 -.1545262564E+02 -.5306519609E-08 0.1000000000E+01 0.1000000000E+01
 -.1545020036E+02 -.5226371686E-08 0.1000000000E+01 0.1000000000E+01
 -.1544777509E+02 -.5144937476E-08 0.1000000000E+01 0.1000000000E+01
 -.1544534982E+02 -.5062207732E-08 0.1000000000E+01 0.1000000000E+01
 -.1544292455E+02 -.4978173189E-08 0.1000000000E+01 0.1000000000E+01
 -.1544049927E+02 -.4892824565E-08 0.1000000000E+01 0.1000000000E+01
 -.1543807400E+02 -.4806152564E-08 0.1000000000E+01 0.1000000000E+01
 -.1543564873E+02 -.4718147872E-08 0.1000000000E+01 0.1000000000E+01
 -.1543322345E+02 -.4628801163E-08 0.1000000000E+01 0.1000000000E+01
 -.1543079818E+02 -.4538103094E-08 0.1000000000E+01 0.1000000000E+01
 -.1542837291E+02 -.4446044308E-08 0.1000000000E+01 0.1000000000E+01
 -.1542594764E+02 -.4352615436E-08 0.1000000000E+01 0.1000000000E+01
 -.1542352236E+02 -.4257807094E-08 0.1000000000E+01 0.1000000000E+01
 -.1542109709E+02 -.4161609888E-08 0.1000000000E+01 0.1000000000E+01
 -.1541867182E+02 -.4064014408E-08 0.1000000000E+01 0.1000000000E+01
 -.1541624655E+02 -.3965011236E-08 0.1000000000E+01 0.1000000000E+01
 -.1541382127E+02 -.3864590942E-08 0.1000000000E+01 0.1000000000E+01
 -.1541139600E+02 -.3762744083E-08 0.1000000000E+01 0.1000000000E+01
 -.1540897073E+02 -.3659461208E-08 0.1000000000E+01 0.1000000000E+01
 -.1540654545E+02 -.3554732858E-08 0.1000000000E+01 0.1000000000E+01
 -.1540412018E+02 -.3448549561E-08 0.1000000000E+01 0.1000000000E+01
 -.1540169491E+02 -.3340901839E-08 0.1000000000E+01 0.1000000000E+01
 -.1539926964E+02 -.3231780207E-08 0.1000000000E+01 0.1000000000E+01
 -.1539684436E+02 -.3121175170E-08 0.1000000000E+01 0.1000000000E+01
 -.1539441909E+02 -.3009077228E-08 0.1000000000E+01 0.1000000000E+01
 -.1539199382E+02 -.2895476873E-08 0.1000000000E+01 0.1000000000E+01
 -.1538956854E+02 -.2780364594E-08 0.1000000000E+01 0.1000000000E+01
 -.1538714327E+02 -.2663730873E-08 0.1000000000E+01 0.1000000000E+01
 -.1538471800E+02 -.2545566188E-08 0.1000000000E+01 0.1000000000E+01
 -.1538229273E+02 -.2425861012E-08 0.1000000000E+01 0.1000000000E+01
 -.1537986745E+02 -.2304605816E-08 0.1000000000E+01 0.1000000000E+01
 -.1537744218E+02 -.2181791068E-08 0.1000000000E+01 0.1000000000E+01
 -.1537501691E+02 -.2057407234E-08 0.1000000000E+01 0.1000000000E+01
 -.1537259163E+02 -.1931444777E-08 0.1000000000E+01 0.1000000000E+01
 -.1537016636E+02 -.1803894162E-08 0.1000000000E+01 0.1000000000E+01
 -.1536774109E+02 -.1674745851E-08 0.1000000000E+01 0.1000000000E+01
 -.1536531582E+02 -.1543990308E-08 0.1000000000E+01 0.1000000000E+01
 -.1536289054E+02 -.1411617998E-08 0.1000000000E+01 0.1000000000E+01
 -.1536046527E+02 -.1277619387E-08 0.1000000000E+01 0.1000000000E+01
 -.1535804000E+02 -.1141984943E-08 0.1000000000E+01 0.1000000000E+01
 -.1535561473E+02 -.1004705138E-08 0.1000000000E+01 0.1000000000E+01
 -.1535318945E+02 -.8657704480E-09 0.1000000000E+01 0.1000000000E+01
 -.1535076418E+02 -.7251713523E-09 0.1000000000E+01 0.1000000000E+01
 -.1534833891E+02 -.5828983361E-09 0.1000000000E+01 0.1000000000E+01
 -.1534591363E+02 -.4389418900E-09 0.1000000000E+01 0.1000000000E+01
 -.1534348836E+02 -.2932925112E-09 0.1000000000E+01 0.1000000000E+01
 -.1534106309E+02 -.1459407041E-09 0.1000000000E+01 0.1000000000E+01
 -.1533863782E+02 0.3123018979E-11 0.1000000000E+01 0.1000000000E+01
 -.1533621254E+02 0.1539081370E-09 0.1000000000E+01 0.1000000000E+01
 -.1533378727E+02 0.3064241197E-09 0.1000000000E+01 0.1000000000E+01
 -.1533136200E+02 0.4606804266E-09 0.1000000000E+01 0.1000000000E+01
 -.1532893672E+02 0.6166865062E-09 0.1000000000E+01 0.1000000000E+01
 -.1532651145E+02 0.7744517956E-09 0.1000000000E+01 0.1000000000E+01
 -.1532408618E+02 0.9339857195E-09 0.1000000000E+01 0.1000000000E+01
 -.1532166091E+02 0.1095297689E-08 0.1000000000E+01 0.1000000000E+01
 -.1531923563E+02 0.1258397103E-08 0.1000000000E+01 0.1000000000E+01
 -.1531681036E+02 0.1423293342E-08 0.1000000000E+01 0.1000000000E+01
 -.1531438509E+02 0.1589995775E-08 0.1000000000E+01 0.1000000000E+01
 -.1531195981E+02 0.1758513752E-08 0.1000000000E+01 0.1000000000E+01
 -.1530953454E+02 0.1928856608E-08 0.1000000000E+01 0.1000000000E+01
 -.1530710927E+02 0.2101033658E-08 0.1000000000E+01 0.1000000000E+01
 -.1530468400E+02 0.2275054199E-08 0.1000000000E+01 0.1000000000E+01
 -.1530225872E+02 0.2450927510E-08 0.1000000000E+01 0.1000000000E+01
 -.1529983345E+02 0.2628662846E-08 0.1000000000E+01 0.1000000000E+01
 -.1529740818E+02 0.2808269444E-08 0.1000000000E+01 0.1000000000E+01
 -.1529498291E+02 0.2989756517E-08 0.1000000000E+01 0.1000000000E+01
 -.1529255763E+02 0.3173133256E-08 0.1000000000E+01 0.1000000000E+01
 -.1529013236E+02 0.3358408828E-08 0.1000000000E+01 0.1000000000E+01
 -.1528770709E+02 0.3545592375E-08 0.1000000000E+01 0.1000000000E+01
 -.1528528181E+02 0.3734693014E-08 0.1000000000E+01 0.1000000000E+01
 -.1528285654E+02 0.3925719833E-08 0.1000000000E+01 0.1000000000E+01
 -.1528043127E+02 0.4118681897E-08 0.1000000000E+01 0.1000000000E+01
 -.1527800600E+02 0.4313588238E-08 0.1000000000E+01 0.1000000000E+01
 -.1527558072E+02 0.4510447861E-08 0.1000000000E+01 0.1000000000E+01
 -.1527315545E+02 0.4709269742E-08 0.1000000000E+01 0.1000000000E+01
 -.1527073018E+02 0.4910062824E-08 0.1000000000E+01 0.1000000000E+01
 -.1526830490E+02 0.5112836018E-08 0.1000000000E+01 0.1000000000E+01
 -.1526587963E+02 0.5317598203E-08 0.1000000000E+01 0.1000000000E+01
 -.1526345436E+02 0.5524358223E-08 0.1000000000E+01 0.1000000000E+01
 -.1526102909E+02 0.5733124889E-08 0.1000000000E+01 0.1000000000E+01
 -.1525860381E+02 0.5943906973E-08 0.1000000000E+01 0.1000000000E+01
 -.1525617854E+02 0.6156713213E-08 0.1000000000E+01 0.1000000000E+01
 -.1525375327E+02 0.6371552307E-08 0.1000000000E+01 0.1000000000E+01
 -.1525132799E+02 0.6588432916E-08 0.1000000000E+01 0.1000000000E+01
 -.1524890272E+02 0.6807363659E-08 0.1000000000E+01 0.1000000000E+01
 -.1524647745E+02 0.7028353117E-08 0.1000000000E+01 0.1000000000E+01
 -.1524405218E+02 0.7251409826E-08 0.1000000000E+01 0.1000000000E+01
 -.1524162690E+02 0.7476542281E-08 0.1000000000E+01 0.1000000000E+01
 -.1523920163E+02 0.7703758933E-08 0.1000000000E+01 0.1000000000E+01
 -.1523677636E+02 0.7933068187E-08 0.1000000000E+01 0.1000000000E+01
 -.1523435109E+02 0.8164478402E-08 0.1000000000E+01 0.1000000000E+01
 -.1523192581E+02 0.8397997890E-08 0.1000000000E+01 0.1000000000E+01
 -.1522950054E+02 0.8633634916E-08 0.1000000000E+01 0.1000000000E+01
 -.1522707527E+02 0.8871397695E-08 0.1000000000E+01 0.1000000000E+01
 -.1522464999E+02 0.9111294389E-08 0.1000000000E+01 0.1000000000E+01
 -.1522222472E+02 0.9353333113E-08 0.1000000000E+01 0.1000000000E+01
 -.1521979945E+02 0.9597521927E-08 0.1000000000E+01 0.1000000000E+01
 -.1521737418E+02 0.9843868837E-08 0.1000000000E+01 0.1000000000E+01
 -.1521494890E+02 0.1009238179E-07 0.1000000000E+01 0.1000000000E+01
 -.1521252363E+02 0.1034306870E-07 0.1000000000E+01 0.1000000000E+01
 -.1521009836E+02 0.1059593738E-07 0.1000000000E+01 0.1000000000E+01
 -.1520767308E+02 0.1085099563E-07 0.1000000000E+01 0.1000000000E+01
 -.1520524781E+02 0.1110825116E-07 0.1000000000E+01 0.1000000000E+01
 -.1520282254E+02 0.1136771163E-07 0.1000000000E+01 0.1000000000E+01
 -.1520039727E+02 0.1162938465E-07 0.1000000000E+01 0.1000000000E+01
 -.1519797199E+02 0.1189327774E-07 0.1000000000E+01 0.1000000000E+01
 -.1519554672E+02 0.1215939839E-07 0.1000000000E+01 0.1000000000E+01
 -.1519312145E+02 0.1242775399E-07 0.1000000000E+01 0.1000000000E+01
 -.1519069617E+02 0.1269835189E-07 0.1000000000E+01 0.1000000000E+01
 -.1518827090E+02 0.1297119935E-07 0.1000000000E+01 0.1000000000E+01
 -.1518584563E+02 0.1324630359E-07 0.1000000000E+01 0.1000000000E+01
 -.1518342036E+02 0.1352367173E-07 0.1000000000E+01 0.1000000000E+01
 -.1518099508E+02 0.1380331084E-07 0.1000000000E+01 0.1000000000E+01
